H_id,H_trial,H_headFront_x,H_headFront_y,H_headFront_z,H_neck_x,H_neck_y,H_neck_z,H_lowerBack_x,H_lowerBack_y,H_lowerBack_z,H_leftWrist_x,H_leftWrist_y,H_leftWrist_z,H_leftShoulder_x,H_leftShoulder_y,H_leftShoulder_z,H_leftElbow_x,H_leftElbow_y,H_leftElbow_z
69888,9,-258.2510986,-508.9789429,2014.562988,-139.4094238,-538.6002197,1820.148071,-368.6999512,-192.3910522,2096.433105,-271.4772949,-514.779541,2012.245117,-304.0963745,-610.6486816,1912.408936,-326.6034546,-771.1427002,2145.279541
69889,9,-258.2788696,-505.8078613,2005.958984,-138.6650391,-540.9612427,1820.801758,-367.9154663,-194.5351563,2092.067871,-273.0249023,-513.0686035,2004.528076,-298.9248657,-631.2213135,1916.315186,-322.3056641,-778.3671875,2146.14209
69890,9,-260.1940308,-507.2808838,2005.599365,-139.5800171,-544.4038086,1819.63916,-364.1073608,-194.6903076,2085.921387,-272.6578979,-512.2246704,2004.070068,-297.8699951,-627.9376221,1911.996338,-315.7895203,-783.5726318,2141.787842
69891,9,-262.7403564,-495.6546021,2003.771484,-139.7233276,-544.5688477,1816.567749,-365.6357422,-192.6482544,2089.940674,-277.2409668,-502.8480835,2003.035034,-293.2496338,-641.1501465,1914.140747,-309.0159302,-788.2626343,2134.846191
69892,9,-270.8811646,-496.0239868,2006.96167,-135.9634399,-553.5755005,1821.409058,-368.4715881,-194.5897827,2101.45752,-283.6798096,-508.7093506,2002.817871,-290.2446289,-653.7219849,1918.049805,-301.2712402,-804.1252441,2133.38623
69893,9,-268.8025513,-513.5009155,1987.38501,-136.7438965,-558.6890869,1818.905518,-363.1468506,-200.0371094,2095.824219,-286.7929077,-519.9102173,1985.584229,-292.1630249,-657.6156616,1906.346802,-293.6464844,-790.3247681,2117.248047
69894,9,-270.9169312,-514.4130859,1986.14209,-137.7206421,-559.1485596,1818.037354,-362.644165,-200.1616821,2094.468994,-287.4255981,-520.086853,1984.550293,-292.0897827,-657.9787598,1906.501953,-294.0272217,-789.411377,2115.666992
69895,9,-269.8504639,-514.8447266,1986.094238,-139.5535889,-560.0806274,1817.591797,-362.1468201,-201.4061279,2096.20459,-286.3838501,-519.8950806,1984.470215,-292.5431519,-657.3404541,1905.482666,-294.8033447,-787.0418701,2117.039551
69896,9,-270.5899048,-508.4100952,1984.643677,-141.8265991,-559.5516968,1817.595947,-360.324707,-198.9299927,2094.509521,-287.597168,-513.1792603,1982.647461,-291.9055786,-660.4416504,1908.49707,-295.5109863,-793.357666,2122.870605
69897,9,-273.1171265,-520.3926392,1983.55481,-138.6599731,-566.105896,1821.493042,-365.3077087,-202.4471436,2090.456543,-287.5369263,-528.2527466,1982.706787,-293.7570801,-661.3475342,1909.08374,-311.2218628,-787.3262939,2140.011475
69898,9,-268.2167358,-519.4260864,1972.969727,-143.2114258,-571.6668701,1819.287842,-366.8112183,-202.0845947,2086.387451,-284.796936,-527.8513184,1974.047729,-310.93396,-632.765625,1908.582031,-314.071228,-797.2471924,2144.887207
69899,9,-265.312439,-526.2514648,1974.483521,-151.6428833,-572.0123291,1816.293823,-364.0745544,-199.3717041,2079.462891,-281.3117676,-532.9490356,1974.265503,-315.0475769,-620.0770264,1904.933716,-333.1168823,-769.8911133,2132.764893
69900,9,-266.2759399,-524.68573,1975.497192,-149.9591064,-575.6762085,1818.519531,-364.6393433,-200.3670044,2081.318115,-282.5946045,-532.9786377,1974.558105,-314.8130493,-623.1081543,1906.318359,-329.4798889,-784.9608765,2138.568604
69901,9,-264.2491455,-529.1439209,1968.528564,-154.5319214,-570.7906494,1811.239014,-372.2610779,-206.1360474,2081.423096,-279.3037109,-537.7025146,1967.043823,-311.7263794,-621.7624512,1904.414429,-326.56604,-772.512207,2138.150391
69902,9,-264.8104248,-528.7241211,1968.347778,-155.3495483,-572.9074097,1812.14856,-374.6188354,-210.2609253,2082.959717,-279.7088013,-537.4074707,1967.157959,-311.9382324,-623.2338867,1903.360596,-329.8736572,-770.1586914,2134.573486
69903,9,-265.0965576,-537.263916,1963.583496,-150.699646,-578.4946289,1812.82605,-366.9306335,-207.118042,2072.083496,-283.3080444,-538.692749,1961.439209,-312.7438965,-625.9018555,1901.335205,-322.5939941,-766.0074463,2134.964844
69904,9,-265.7575684,-537.8473511,1962.72583,-152.3255615,-581.2734375,1814.209351,-371.1806335,-210.1289063,2073.827637,-284.0619507,-538.4194336,1960.494507,-314.5298462,-624.4152222,1900.065186,-328.7035522,-751.6700439,2130.158203
69905,9,-269.3796387,-535.6396484,1966.224487,-153.3555908,-584.3164063,1816.49939,-370.6339111,-210.4147339,2074.158447,-286.4234009,-537.7987671,1962.314453,-317.0100098,-622.7524414,1900.534424,-333.2132263,-745.505249,2121.798828
69906,9,-268.1606445,-538.4781494,1967.808105,-153.0442505,-584.9094238,1815.465332,-368.0823364,-211.0220337,2074.895508,-285.3988647,-538.8227539,1962.82019,-317.2588501,-622.524292,1898.142822,-330.1032104,-737.9378662,2115.723877
69907,9,-270.9160156,-538.6142578,1968.783813,-156.4835815,-585.1499023,1813.871582,-366.2744446,-211.9453125,2074.654785,-286.8322754,-540.100708,1964.071167,-318.2954712,-624.1812134,1899.517822,-331.1447754,-750.0092773,2127.023438
69908,9,-268.3977051,-537.6546631,1967.345947,-156.9316406,-584.7788086,1814.529175,-366.9320679,-211.1947021,2071.641113,-286.0466919,-538.2966309,1962.659668,-318.2494507,-623.5862427,1897.070313,-331.8603821,-736.3353271,2107.400879
69909,9,-264.0292358,-534.154541,1969.852905,-156.4450073,-579.5518799,1810.661865,-373.3362122,-214.7312622,2081.386475,-279.2420654,-537.3486328,1966.039307,-316.1598816,-620.1342773,1894.779785,-336.5691833,-725.0095825,2088.867676
69910,9,-261.2109375,-548.7599487,1969.916626,-156.8706055,-585.4252319,1810.42688,-377.3923035,-216.9346313,2076.224365,-278.1907349,-548.8807983,1967.806396,-311.5565796,-629.2412109,1897.632324,-337.3197632,-731.4348145,2101.208496
69911,9,-265.1595459,-546.7637939,1970.07666,-157.8703613,-586.6245117,1810.727417,-381.5212097,-220.3178101,2081.012695,-280.1676025,-548.1636353,1968.59729,-313.2539978,-632.6412964,1900.840454,-339.1908569,-746.276123,2116.901123
69912,9,-264.7005615,-549.9346313,1970.000732,-158.1611938,-588.0094604,1811.445068,-381.5427246,-220.1965332,2080.35791,-280.1416016,-549.4290771,1968.28418,-313.7583313,-629.8820801,1898.358521,-338.6694336,-725.7845459,2102.625244
69913,9,-269.5261841,-543.2070923,1966.796387,-158.8201904,-587.8481445,1811.67395,-383.2806396,-220.8119507,2083.832031,-281.661438,-548.0975952,1967.621338,-315.8904114,-636.4858398,1906.560913,-337.1972961,-770.4536133,2142.939697
69914,9,-269.1482544,-544.0975342,1969.659058,-160.1427612,-588.3375854,1811.552856,-383.3347168,-220.2368164,2085.885742,-281.9232178,-549.3811646,1969.097168,-315.4614563,-639.4194946,1907.541504,-336.0314331,-773.8505859,2144.479004
69915,9,-269.7206421,-544.5249023,1968.822144,-161.0762329,-589.3359985,1811.365723,-383.0867004,-219.8625488,2085.767334,-282.3337402,-549.6344604,1968.84668,-314.5419312,-639.6330566,1905.371216,-339.7579041,-771.1988525,2141.674072
69916,9,-268.7245483,-540.4061279,1969.0271,-161.5333252,-590.2478027,1813.789673,-383.6941528,-221.1537476,2082.39209,-281.9731445,-547.6011963,1968.439087,-315.435791,-637.3778687,1904.79895,-342.1771851,-767.6846924,2134.450684
69917,9,-269.4324951,-556.6709595,1972.143799,-162.7421875,-594.522522,1811.972656,-383.0362244,-228.2512817,2087.10498,-282.0447998,-560.2009888,1970.11499,-313.3959656,-647.1295776,1906.199219,-337.9942322,-776.0056152,2138.700684
69918,9,-269.227478,-557.6226807,1972.666626,-163.0778198,-595.2028809,1811.854858,-383.9440918,-228.4760742,2085.098145,-281.4454956,-560.8396606,1970.677979,-312.0856934,-649.6326294,1905.520752,-337.7476807,-780.7415161,2146.066406
69919,9,-273.9237061,-548.2529297,1968.618164,-164.0873413,-595.4469604,1810.359619,-385.3967285,-222.7001953,2080.954102,-286.8469849,-553.0911865,1967.612915,-316.6708374,-640.942749,1904.412476,-341.6578064,-773.5241089,2134.372559
69920,9,-270.805481,-548.3377075,1973.745728,-164.7032471,-595.2600708,1810.855469,-385.4696655,-227.7700195,2083.781006,-283.8927002,-553.2349854,1973.883545,-314.6078186,-643.847229,1899.7771,-341.3209229,-773.2293091,2136.189941
69921,9,-271.0581055,-549.1599731,1974.2323,-165.9390259,-596.3392944,1810.300903,-385.0503845,-225.5375366,2085.409424,-284.7200928,-552.8699341,1973.821045,-314.5966797,-643.7415771,1896.539551,-343.5791016,-767.678894,2129.352539
69922,9,-272.6616821,-552.0535278,1973.170166,-165.9307861,-596.2102051,1809.302124,-387.5142212,-227.3137207,2085.62793,-285.1932983,-553.4621582,1972.488525,-313.980835,-642.7209473,1893.222046,-344.6032104,-754.7180176,2121.139648
69923,9,-274.2263184,-540.664978,1968.968506,-167.9908447,-592.6240234,1808.429932,-378.1189575,-220.1333618,2085.466309,-289.1954346,-544.1086426,1967.463013,-319.5055542,-639.5084229,1890.127686,-344.9526062,-755.3081055,2106.843506
69924,9,-275.6710815,-544.4454346,1968.94458,-168.770813,-595.0550537,1807.795166,-381.6016541,-222.5980835,2086.390625,-290.5343018,-544.2741699,1966.812988,-319.645813,-637.2996826,1887.179321,-346.3468018,-739.1052856,2089.322266
69925,9,-280.6985474,-542.5652466,1969.648438,-168.9343262,-595.1652832,1806.335449,-384.4919128,-222.5419922,2083.448242,-292.782959,-542.8766479,1967.332886,-322.5132141,-634.1241455,1890.651855,-346.5180969,-740.3117676,2095.514404
69926,9,-281.8950195,-541.5802002,1969.428345,-168.7105103,-594.7607422,1807.758301,-384.9579773,-223.1364746,2085.480469,-293.520874,-542.3967285,1967.491455,-323.5433044,-634.5591431,1893.132935,-347.8638,-749.3061523,2105.241943
69927,9,-282.1092529,-540.9187622,1968.955811,-169.3947144,-595.2026367,1807.490601,-384.1045532,-222.2890625,2085.532227,-293.8635254,-543.644165,1967.590698,-323.9784546,-635.1445313,1892.368286,-346.4737244,-750.1026001,2109.320068
69928,9,-284.2553101,-540.9403076,1969.139771,-169.6740112,-597.6445313,1809.626221,-383.9521179,-221.0270996,2084.432617,-295.9283447,-544.3860474,1966.750244,-326.9186707,-634.1794434,1890.109131,-348.816803,-734.2285767,2098.123535
69929,9,-281.7770386,-544.7131958,1968.678223,-169.8392944,-596.253479,1808.494507,-384.3914795,-221.7503662,2084.357422,-294.4746094,-544.1622925,1965.720825,-326.2272644,-632.0982056,1886.75708,-346.5241394,-697.8465576,2070.392578
69930,9,-286.9069824,-540.9180298,1967.790039,-171.2270508,-596.6705322,1808.633789,-385.0658264,-223.2703247,2084.456543,-295.8496094,-544.3587646,1965.375,-327.0827026,-636.1286621,1891.965698,-346.974823,-731.3872681,2095.645508
69931,9,-288.5247803,-540.0848389,1968.551758,-171.4161987,-597.2283325,1808.504883,-384.6455383,-223.519165,2084.471191,-297.2689819,-544.2420654,1966.053223,-327.9135742,-633.4784546,1892.23999,-346.8156433,-722.3294678,2092.672119
69932,9,-288.8892822,-538.2268677,1968.387207,-171.8996582,-598.059021,1808.279053,-381.8405151,-220.6697998,2085.00293,-297.4632568,-543.75354,1966.466064,-330.1296387,-633.5386963,1895.675293,-345.4151001,-719.3816528,2093.791992
69933,9,-290.0940552,-537.5401611,1967.690674,-171.6483765,-597.5170898,1809.509399,-383.5609741,-221.0248413,2087.030762,-297.8702393,-543.6034546,1966.136353,-331.3574829,-634.5169678,1896.182495,-346.2226868,-725.2648315,2095.96582
69934,9,-288.2319336,-539.6925049,1968.425903,-172.5004272,-598.4018555,1809.035156,-381.9728394,-221.4992676,2085.316895,-296.2340698,-544.1331177,1966.243164,-331.005127,-633.2885742,1892.712402,-347.5618286,-712.5026855,2081.391846
69935,9,-287.7799072,-536.9547119,1968.357666,-174.126709,-600.4996338,1811.263306,-379.2475281,-221.1726074,2083.305664,-300.0861816,-541.7225952,1965.698975,-332.9099731,-635.7831421,1895.425293,-350.3797607,-726.6520996,2088.541504
69936,9,-286.0001831,-537.2130127,1968.244629,-173.8821411,-601.2956543,1812.557861,-378.6702271,-222.5895386,2086.28418,-300.0769043,-541.8742065,1965.586182,-331.5744629,-641.8378906,1897.423096,-353.1891479,-731.1375732,2091.018799
69937,9,-287.2741699,-537.2142944,1970.140015,-173.5715332,-601.6272583,1812.568481,-379.317749,-222.2042847,2082.226318,-300.3285522,-541.3116455,1966.811035,-332.4008179,-637.6072998,1894.991455,-349.6568909,-723.50177,2079.797119
69938,9,-287.5477295,-536.5943604,1969.377441,-175.1851196,-600.3858643,1810.417114,-379.4039307,-221.8807373,2083.736328,-300.3059082,-541.7674561,1967.325684,-334.348175,-636.847229,1894.819946,-352.9532166,-728.9208984,2093.758789
69939,9,-289.7208252,-538.0167236,1970.658447,-176.3286743,-597.9487305,1807.958374,-378.8460999,-220.7979736,2085.396484,-301.6162109,-541.1872559,1966.92688,-335.0575867,-632.3106079,1890.406616,-354.4226379,-715.9498291,2075.14624
